id,Gender,CustomerType,Age,TravelType,Class,FlightDistance,InflightWifi,FoodAndDrink,SeatComfort,InflightEntertainment,OnboardService,LegRoomService,InflightService,Cleanliness,Satisfaction
71492,Female,Loyal Customer,47,Business travel,Business,3740,3,4,5,4,4,4,4,5,satisfied
91762,Male,Loyal Customer,54,Business travel,Business,3144,2,2,3,2,2,2,2,1,neutral or dissatisfied
24823,Male,Loyal Customer,48,Business travel,Business,3263,5,5,4,3,3,3,3,4,satisfied
48407,Female,Loyal Customer,54,Business travel,Business,3612,1,5,4,2,2,2,2,4,satisfied
15873,Male,Loyal Customer,31,Business travel,Business,3720,3,3,3,3,4,1,3,3,neutral or dissatisfied
23531,Male,Loyal Customer,59,Business travel,Business,3965,1,2,3,4,4,4,4,1,satisfied
79835,Female,Loyal Customer,45,Business travel,Business,3077,2,3,4,4,4,4,4,3,satisfied
26398,Male,Loyal Customer,33,Business travel,Business,3669,3,5,5,5,5,1,1,5,satisfied
31630,Female,Loyal Customer,48,Business travel,Business,3642,1,3,5,4,4,4,4,2,satisfied
94940,Male,Loyal Customer,42,Business travel,Business,3003,3,5,4,5,5,5,5,4,satisfied
94675,Male,Loyal Customer,56,Business travel,Business,3226,0,5,5,1,1,1,1,4,satisfied
116892,Female,Loyal Customer,51,Business travel,Business,3886,0,5,5,5,5,5,5,5,satisfied
23230,Female,Loyal Customer,71,Business travel,Business,3064,1,5,3,2,2,2,2,1,neutral or dissatisfied
102315,Female,Loyal Customer,33,Business travel,Business,3381,1,4,4,1,1,1,1,3,neutral or dissatisfied
127818,Female,Loyal Customer,40,Business travel,Business,3407,3,4,3,3,3,3,3,4,neutral or dissatisfied
94930,Female,Loyal Customer,58,Business travel,Business,3712,4,3,3,3,3,3,3,4,neutral or dissatisfied
116681,Male,Loyal Customer,49,Business travel,Business,3663,3,4,5,5,5,5,5,4,satisfied
4628,Male,Loyal Customer,60,Business travel,Business,3805,1,3,4,5,5,5,5,4,satisfied
88421,Male,Loyal Customer,51,Business travel,Business,3438,3,5,4,4,4,4,4,5,satisfied
83788,Male,Loyal Customer,45,Business travel,Business,3877,2,5,4,4,4,4,4,3,satisfied
13504,Male,Loyal Customer,39,Business travel,Business,3292,4,3,1,5,5,5,5,3,satisfied
2805,Female,Loyal Customer,48,Business travel,Business,3367,3,3,5,5,5,5,5,3,satisfied
108524,Male,Loyal Customer,52,Business travel,Business,3838,2,3,4,4,4,4,4,4,satisfied
27658,Male,Loyal Customer,48,Business travel,Business,3369,1,3,5,4,4,4,4,2,satisfied
9100,Male,Loyal Customer,57,Business travel,Business,3912,1,5,4,5,5,4,5,5,satisfied
96328,Female,Loyal Customer,65,Business travel,Business,3772,4,2,5,4,4,4,4,3,satisfied
15433,Female,Loyal Customer,28,Business travel,Business,3357,3,3,3,3,4,5,3,3,neutral or dissatisfied
123799,Female,Loyal Customer,43,Business travel,Business,3141,3,4,5,4,4,4,4,4,satisfied
40183,Male,Loyal Customer,36,Business travel,Business,3147,5,4,3,5,5,5,5,1,satisfied
87738,Male,Loyal Customer,42,Business travel,Business,4502,5,2,2,4,4,4,5,2,satisfied
125159,Female,Loyal Customer,39,Business travel,Business,3040,3,3,5,4,4,4,4,5,satisfied
78729,Male,Loyal Customer,55,Business travel,Business,3154,5,3,4,2,2,2,2,3,satisfied
109357,Male,Loyal Customer,19,Business travel,Business,3452,3,5,5,5,3,2,4,5,satisfied
20230,Female,Loyal Customer,37,Business travel,Business,3864,1,3,4,5,5,5,5,1,satisfied
41021,Female,Loyal Customer,54,Business travel,Business,3425,1,1,4,5,5,5,5,3,satisfied
69639,Female,Loyal Customer,41,Business travel,Business,3660,3,5,5,5,5,5,5,4,satisfied
63864,Female,Loyal Customer,31,Business travel,Business,3364,2,2,2,2,2,5,2,2,neutral or dissatisfied
66798,Female,Loyal Customer,32,Business travel,Eco Plus,3784,1,1,1,3,3,3,2,1,neutral or dissatisfied
359,Male,Loyal Customer,55,Business travel,Business,3431,0,3,4,5,5,5,5,4,satisfied
96388,Female,Loyal Customer,40,Business travel,Business,3997,5,3,4,5,5,5,5,3,satisfied
94057,Male,Loyal Customer,80,Business travel,Business,3923,3,4,4,3,3,2,3,2,neutral or dissatisfied
111050,Female,Loyal Customer,51,Business travel,Business,3543,3,1,3,5,5,4,5,5,satisfied
84067,Female,Loyal Customer,43,Business travel,Business,3065,3,5,4,4,4,4,4,3,satisfied
101140,Female,Loyal Customer,48,Business travel,Business,3473,5,2,4,4,4,4,4,5,satisfied
69818,Male,Loyal Customer,45,Business travel,Business,3164,1,3,4,2,2,2,2,5,satisfied
4910,Male,Loyal Customer,64,Business travel,Business,3730,3,3,3,3,3,3,3,1,neutral or dissatisfied
8075,Female,Loyal Customer,44,Business travel,Business,3384,5,5,4,3,3,3,3,5,satisfied
108989,Female,Loyal Customer,55,Business travel,Business,3147,5,2,5,5,5,5,5,3,satisfied
123823,Male,Loyal Customer,42,Business travel,Business,3169,2,5,4,5,5,5,5,5,satisfied
113192,Female,Loyal Customer,60,Business travel,Business,3294,1,5,5,4,4,4,4,5,satisfied
1488,Male,Loyal Customer,45,Business travel,Business,3544,2,3,5,5,5,5,5,3,satisfied
95480,Female,Loyal Customer,56,Business travel,Business,3221,2,2,5,4,4,4,4,5,satisfied
40794,Male,Loyal Customer,34,Business travel,Business,3760,2,3,4,3,3,4,3,4,satisfied
115576,Female,Loyal Customer,38,Business travel,Business,3687,4,5,5,5,5,5,5,3,satisfied
126096,Male,Loyal Customer,55,Business travel,Business,3685,2,2,5,5,5,5,5,4,satisfied
84773,Male,Loyal Customer,30,Business travel,Business,3014,4,4,4,4,4,4,4,4,satisfied
118884,Female,Loyal Customer,47,Business travel,Business,3182,4,2,5,5,5,5,5,5,satisfied
68610,Male,Loyal Customer,33,Business travel,Business,3744,4,4,4,4,4,4,5,4,satisfied
6648,Female,Loyal Customer,48,Business travel,Business,3431,3,1,3,3,3,3,3,1,neutral or dissatisfied
93915,Male,Loyal Customer,37,Business travel,Business,3962,1,4,5,5,5,5,5,5,satisfied
32543,Male,Loyal Customer,32,Business travel,Business,3467,0,3,3,3,2,5,4,3,satisfied
82300,Female,Loyal Customer,30,Business travel,Business,3659,1,1,1,1,4,4,4,1,satisfied
127849,Male,Loyal Customer,49,Business travel,Business,3615,1,3,3,1,1,1,1,1,neutral or dissatisfied
63283,Male,Loyal Customer,62,Business travel,Business,3086,2,3,3,2,2,2,2,4,neutral or dissatisfied
9337,Female,Loyal Customer,54,Business travel,Business,3048,1,4,4,2,2,2,2,4,satisfied
7052,Male,Loyal Customer,42,Business travel,Business,3350,4,4,4,3,3,3,3,1,neutral or dissatisfied
3480,Male,Loyal Customer,38,Business travel,Business,3764,3,5,4,3,3,4,3,5,satisfied
64482,Male,Loyal Customer,56,Business travel,Business,3476,1,2,3,1,1,1,1,4,neutral or dissatisfied
3939,Male,Loyal Customer,38,Business travel,Business,3194,3,5,5,5,5,5,5,4,satisfied
110237,Male,Loyal Customer,40,Business travel,Business,3341,3,3,5,4,4,4,4,3,satisfied
119310,Female,Loyal Customer,36,Business travel,Business,3643,5,3,4,5,5,5,5,3,satisfied
107243,Male,Loyal Customer,62,Business travel,Business,3463,2,4,4,5,5,5,5,5,satisfied
126140,Female,Loyal Customer,32,Business travel,Business,3904,4,4,4,4,4,5,5,4,satisfied
120143,Male,Loyal Customer,45,Business travel,Business,3310,2,2,2,4,4,4,4,1,satisfied
39706,Male,Loyal Customer,38,Business travel,Business,3612,2,3,3,5,5,5,5,5,satisfied
106217,Male,Loyal Customer,49,Business travel,Business,3865,1,3,4,4,4,4,4,5,satisfied
18520,Female,Loyal Customer,30,Business travel,Business,3029,5,4,4,4,1,2,1,4,satisfied
123154,Female,Loyal Customer,32,Business travel,Business,3783,2,2,2,2,2,2,3,2,neutral or dissatisfied
115255,Female,Loyal Customer,52,Business travel,Business,3858,0,3,4,4,4,4,4,4,satisfied
116628,Male,Loyal Customer,57,Business travel,Business,3070,2,5,4,4,4,4,4,4,satisfied
73383,Female,Loyal Customer,59,Business travel,Business,3800,1,4,5,5,5,5,5,5,satisfied
15012,Male,Loyal Customer,44,Business travel,Business,3284,1,2,3,4,4,4,4,5,satisfied
94739,Female,Loyal Customer,54,Business travel,Business,3654,4,4,4,4,4,4,4,1,neutral or dissatisfied
96796,Female,Loyal Customer,56,Business travel,Business,3885,4,5,5,4,4,4,4,3,satisfied
58155,Female,Loyal Customer,42,Business travel,Business,3789,4,5,5,3,3,3,3,3,satisfied
17772,Male,Loyal Customer,31,Business travel,Business,3094,3,3,3,3,2,3,5,3,neutral or dissatisfied
111506,Male,Loyal Customer,60,Business travel,Business,3887,1,3,4,4,4,4,4,5,satisfied
85343,Male,Loyal Customer,47,Business travel,Business,3071,5,5,4,5,5,4,5,4,satisfied
28164,Male,Loyal Customer,55,Business travel,Business,3413,5,5,3,5,5,4,5,2,neutral or dissatisfied
66566,Male,Loyal Customer,40,Business travel,Business,3569,2,3,4,5,5,5,5,4,satisfied
58340,Female,Loyal Customer,59,Business travel,Business,3297,0,5,5,2,2,2,2,5,satisfied
26744,Male,Loyal Customer,58,Business travel,Business,3101,5,3,4,4,4,4,4,3,satisfied
85227,Female,Loyal Customer,30,Business travel,Business,3998,3,4,4,4,4,4,1,4,satisfied
4895,Female,Loyal Customer,27,Business travel,Business,3539,3,3,3,3,2,4,3,3,neutral or dissatisfied
128602,Female,Loyal Customer,31,Business travel,Business,3971,3,5,5,5,5,2,5,5,satisfied
24229,Male,Loyal Customer,47,Business travel,Business,3207,2,1,4,2,2,2,2,4,neutral or dissatisfied
19214,Female,Loyal Customer,59,Business travel,Business,3598,4,4,5,5,5,5,5,1,satisfied
84499,Male,Loyal Customer,60,Personal Travel,Eco,4502,2,2,4,2,1,5,4,4,neutral or dissatisfied
51880,Female,Loyal Customer,51,Business travel,Business,3967,3,2,3,3,3,3,3,4,neutral or dissatisfied
86789,Male,Loyal Customer,16,Business travel,Business,3963,1,4,4,4,3,2,4,4,satisfied
69337,Male,Loyal Customer,47,Business travel,Business,3018,4,2,4,3,3,3,3,5,satisfied
57218,Male,Loyal Customer,41,Business travel,Business,3077,2,2,1,5,5,5,5,2,satisfied
120973,Female,Loyal Customer,21,Business travel,Business,3735,2,2,2,2,2,4,3,2,neutral or dissatisfied
37158,Male,Loyal Customer,60,Business travel,Business,3535,1,5,1,5,5,5,5,2,satisfied
115633,Male,Loyal Customer,44,Business travel,Business,3139,5,5,5,5,5,5,5,5,satisfied
96813,Female,Loyal Customer,40,Business travel,Business,3314,4,2,4,4,4,4,4,3,satisfied
127026,Female,Loyal Customer,34,Business travel,Business,3287,2,3,4,4,4,4,4,4,satisfied
98083,Male,Loyal Customer,22,Business travel,Business,3581,4,5,5,5,5,2,5,5,satisfied
103639,Female,Loyal Customer,41,Business travel,Business,3059,0,2,5,4,4,4,4,3,satisfied
23504,Male,Loyal Customer,31,Business travel,Business,3288,2,4,4,4,5,3,4,4,satisfied
70075,Female,Loyal Customer,45,Business travel,Business,3448,4,1,4,4,4,4,4,1,neutral or dissatisfied
7872,Female,Loyal Customer,10,Business travel,Business,3778,2,2,2,2,4,5,4,2,neutral or dissatisfied
40668,Female,Loyal Customer,30,Business travel,Business,3152,5,5,5,5,4,4,4,5,satisfied
125837,Male,Loyal Customer,66,Business travel,Business,3499,2,3,3,2,2,2,2,3,neutral or dissatisfied
94219,Female,Loyal Customer,48,Business travel,Business,3993,5,3,4,4,4,4,4,3,satisfied
9924,Male,Loyal Customer,43,Business travel,Business,3959,5,3,4,5,5,5,5,4,satisfied
90125,Female,Loyal Customer,42,Business travel,Business,3994,3,2,5,5,5,5,5,5,satisfied
102906,Male,Loyal Customer,49,Business travel,Business,3085,1,1,3,1,1,1,1,4,neutral or dissatisfied
34687,Female,Loyal Customer,56,Business travel,Business,3057,0,3,1,4,4,4,4,1,satisfied
101941,Male,Loyal Customer,54,Business travel,Business,3640,5,5,4,3,3,3,3,5,satisfied
10712,Male,Loyal Customer,46,Business travel,Business,3532,2,3,4,2,2,3,2,3,neutral or dissatisfied
123822,Female,Loyal Customer,25,Business travel,Business,3007,2,2,2,2,1,2,3,2,neutral or dissatisfied
85646,Male,Loyal Customer,44,Business travel,Business,3100,0,5,5,2,2,2,2,5,satisfied
111691,Male,Loyal Customer,51,Business travel,Business,3980,5,4,4,5,5,5,5,5,satisfied
99071,Female,Loyal Customer,44,Business travel,Business,3532,3,1,4,3,3,3,3,1,neutral or dissatisfied
12699,Male,Loyal Customer,60,Business travel,Business,3758,1,2,2,1,1,1,1,3,neutral or dissatisfied
74368,Female,Loyal Customer,45,Business travel,Business,3188,1,5,5,4,4,4,4,4,satisfied
60321,Male,Loyal Customer,56,Business travel,Business,3793,4,3,4,4,4,4,4,3,satisfied
117043,Male,Loyal Customer,41,Business travel,Business,3858,2,3,5,4,4,4,4,5,satisfied
114417,Male,Loyal Customer,36,Business travel,Business,3353,2,4,5,3,3,4,3,5,satisfied
16224,Female,Loyal Customer,44,Business travel,Business,3101,3,1,4,3,3,3,3,3,neutral or dissatisfied
94144,Female,Loyal Customer,55,Business travel,Business,3679,3,3,4,5,5,5,5,4,satisfied
22579,Female,Loyal Customer,41,Business travel,Business,3799,5,4,3,4,4,4,4,1,satisfied
126150,Female,Loyal Customer,36,Business travel,Business,3218,3,5,5,5,5,5,5,5,satisfied
13489,Male,Loyal Customer,51,Business travel,Business,3716,5,2,1,4,4,4,4,5,satisfied
77086,Male,Loyal Customer,44,Business travel,Business,3469,2,5,5,4,4,4,4,4,satisfied
112418,Female,Loyal Customer,54,Business travel,Business,3616,4,4,4,4,4,4,4,2,neutral or dissatisfied
68855,Male,Loyal Customer,46,Business travel,Business,3666,2,2,5,3,3,4,3,4,satisfied
3583,Male,Loyal Customer,43,Business travel,Business,3337,4,4,5,5,5,5,5,4,satisfied
51557,Male,Loyal Customer,27,Business travel,Business,3209,2,3,3,3,5,3,4,3,satisfied
111871,Male,Loyal Customer,55,Business travel,Business,3893,2,2,3,2,2,2,2,4,neutral or dissatisfied
107211,Female,Loyal Customer,45,Business travel,Business,3363,2,3,5,4,4,4,4,5,satisfied
2355,Female,Loyal Customer,33,Business travel,Business,3068,5,2,5,5,5,5,5,3,satisfied
49330,Female,Loyal Customer,35,Business travel,Business,3371,4,1,4,5,5,5,5,3,satisfied
129705,Male,Loyal Customer,56,Business travel,Business,3734,2,2,4,4,4,4,4,5,satisfied
9167,Male,Loyal Customer,47,Business travel,Business,3644,2,2,4,2,2,2,2,5,satisfied
46543,Male,Loyal Customer,41,Business travel,Business,3246,2,1,2,2,2,2,2,3,neutral or dissatisfied
78989,Male,Loyal Customer,52,Business travel,Business,3201,4,5,4,4,4,4,4,5,satisfied
114859,Female,Loyal Customer,52,Business travel,Business,3554,2,5,5,4,4,4,4,3,satisfied
108417,Male,Loyal Customer,50,Business travel,Business,3766,2,3,4,2,2,2,2,1,neutral or dissatisfied
32134,Female,Loyal Customer,35,Business travel,Business,3936,3,5,4,2,2,3,2,1,neutral or dissatisfied
8035,Female,Loyal Customer,38,Business travel,Business,3174,2,2,4,5,5,5,5,5,satisfied
120607,Male,Loyal Customer,28,Business travel,Business,3625,5,5,5,5,3,5,5,5,satisfied
68096,Female,Loyal Customer,46,Business travel,Business,3743,5,5,5,5,5,5,5,5,satisfied
6780,Female,Loyal Customer,40,Business travel,Business,3005,5,4,5,5,5,4,5,4,satisfied
24317,Female,Loyal Customer,52,Business travel,Business,3252,3,4,4,3,3,3,3,2,neutral or dissatisfied
103232,Male,Loyal Customer,67,Business travel,Business,3182,4,5,2,4,4,4,4,3,neutral or dissatisfied
42177,Female,Loyal Customer,31,Business travel,Business,3492,3,3,3,3,3,4,2,3,satisfied
86798,Female,Loyal Customer,45,Business travel,Business,3337,2,2,5,4,4,5,4,5,satisfied
68481,Female,Loyal Customer,24,Business travel,Business,3445,2,2,2,2,3,4,4,2,neutral or dissatisfied
24364,Female,Loyal Customer,40,Business travel,Business,3859,4,5,4,4,4,4,4,1,satisfied
39788,Male,Loyal Customer,52,Business travel,Business,3930,2,2,3,2,2,2,2,1,neutral or dissatisfied
44576,Female,Loyal Customer,51,Business travel,Business,3884,4,1,4,5,5,5,5,2,satisfied
26627,Female,Loyal Customer,56,Business travel,Business,3312,4,2,2,4,4,4,4,4,satisfied
1348,Female,Loyal Customer,30,Business travel,Business,3578,1,4,4,4,3,3,4,4,satisfied
85132,Male,Loyal Customer,46,Business travel,Business,3860,3,3,4,4,4,4,4,3,satisfied
74518,Male,Loyal Customer,58,Business travel,Business,3003,3,4,5,5,5,5,5,3,satisfied
11850,Female,Loyal Customer,53,Business travel,Business,3917,2,2,4,4,4,4,4,4,satisfied
121424,Male,Loyal Customer,37,Business travel,Business,3461,2,4,3,2,2,2,2,4,neutral or dissatisfied
109468,Female,Loyal Customer,31,Business travel,Business,3411,3,4,4,3,4,5,3,4,satisfied
84823,Female,Loyal Customer,44,Business travel,Business,3003,2,2,3,2,2,2,2,4,neutral or dissatisfied
69766,Male,Loyal Customer,38,Business travel,Business,3944,4,5,4,4,4,4,4,5,satisfied
53789,Female,Loyal Customer,42,Business travel,Business,3330,0,3,1,2,2,2,2,5,satisfied
103407,Male,Loyal Customer,45,Business travel,Business,3829,4,1,3,4,4,4,4,1,neutral or dissatisfied
45751,Female,Loyal Customer,39,Business travel,Business,3282,2,5,3,2,2,2,2,4,neutral or dissatisfied
44766,Female,Loyal Customer,45,Business travel,Business,3281,2,3,3,5,5,5,5,2,satisfied
55533,Female,Loyal Customer,49,Business travel,Business,3852,2,4,4,5,5,5,5,4,satisfied
102866,Female,Loyal Customer,50,Business travel,Business,3737,2,5,4,2,2,2,2,5,satisfied
6783,Female,Loyal Customer,45,Business travel,Business,3810,1,4,4,4,4,4,4,3,satisfied
81297,Male,Loyal Customer,23,Business travel,Business,3675,3,5,5,5,4,4,4,5,satisfied
66787,Female,Loyal Customer,64,Personal Travel,Eco,3711,3,3,1,2,2,2,5,1,neutral or dissatisfied
79887,Female,Loyal Customer,42,Business travel,Business,3820,4,5,4,4,4,4,4,4,neutral or dissatisfied
3137,Female,Loyal Customer,39,Business travel,Business,3475,1,2,5,5,5,5,5,3,satisfied
48456,Male,Loyal Customer,22,Business travel,Business,3003,5,4,4,4,4,5,1,4,satisfied
96869,Male,Loyal Customer,58,Business travel,Business,3117,2,5,2,4,4,4,4,1,satisfied
42432,Male,Loyal Customer,32,Business travel,Business,3092,1,1,1,1,3,5,2,1,neutral or dissatisfied
91532,Female,Loyal Customer,44,Business travel,Business,3251,4,4,4,4,4,4,4,4,satisfied
77978,Female,Loyal Customer,58,Business travel,Business,3430,3,2,5,4,4,4,4,3,satisfied
104888,Male,Loyal Customer,44,Business travel,Business,3034,3,5,5,4,4,5,4,4,satisfied
77353,Male,Loyal Customer,42,Business travel,Business,3255,2,5,5,4,4,4,4,4,satisfied
76079,Male,Loyal Customer,58,Business travel,Business,3169,2,5,4,2,2,2,2,1,neutral or dissatisfied
18875,Female,Loyal Customer,30,Business travel,Business,3042,1,1,1,1,3,2,3,1,neutral or dissatisfied
113579,Male,Loyal Customer,37,Business travel,Business,3986,0,5,4,4,4,5,4,4,satisfied
66779,Female,Loyal Customer,45,Business travel,Business,3122,1,2,5,5,5,5,5,3,satisfied
8025,Male,Loyal Customer,42,Business travel,Business,3276,0,4,4,5,5,5,5,5,satisfied
82605,Male,Loyal Customer,23,Business travel,Business,3099,3,3,3,3,1,2,2,3,neutral or dissatisfied
85048,Female,Loyal Customer,40,Business travel,Business,3010,5,5,4,4,4,4,4,5,satisfied
8103,Female,Loyal Customer,52,Business travel,Business,3222,3,5,5,5,5,5,5,4,satisfied
108569,Male,Loyal Customer,48,Business travel,Business,3354,5,3,4,4,4,4,4,4,satisfied
111387,Female,Loyal Customer,33,Business travel,Business,3012,2,2,3,2,2,2,2,4,neutral or dissatisfied
108830,Male,Loyal Customer,46,Business travel,Business,3774,1,2,4,4,4,4,4,3,satisfied
124271,Male,Loyal Customer,41,Business travel,Business,3847,5,4,4,2,2,2,2,4,satisfied
93335,Male,Loyal Customer,44,Business travel,Business,3183,1,3,5,3,3,3,3,3,satisfied
21049,Female,Loyal Customer,36,Business travel,Business,3998,3,4,4,4,4,4,4,1,satisfied
58708,Male,Loyal Customer,33,Business travel,Eco Plus,4243,2,3,2,4,5,3,3,2,neutral or dissatisfied
64715,Female,Loyal Customer,59,Business travel,Business,3738,0,5,4,4,4,4,4,5,satisfied
60766,Male,Loyal Customer,39,Business travel,Business,3324,2,3,5,4,4,4,4,3,satisfied
73342,Male,Loyal Customer,26,Business travel,Business,3694,1,2,2,2,4,5,5,2,satisfied
94400,Female,Loyal Customer,59,Business travel,Business,3578,5,5,5,2,2,2,2,5,satisfied
70617,Male,Loyal Customer,24,Business travel,Business,3364,2,2,2,2,3,3,2,2,neutral or dissatisfied
15273,Female,Loyal Customer,39,Business travel,Business,3182,2,2,3,2,2,2,2,4,neutral or dissatisfied
115136,Female,Loyal Customer,47,Business travel,Business,3756,5,3,4,5,5,5,5,4,satisfied
99964,Female,Loyal Customer,48,Business travel,Business,3874,2,2,5,2,2,2,2,5,satisfied
101102,Female,Loyal Customer,51,Business travel,Business,3768,5,4,5,5,5,5,5,5,satisfied
44997,Male,Loyal Customer,55,Business travel,Business,3178,1,5,4,4,4,4,4,2,neutral or dissatisfied
105528,Male,Loyal Customer,47,Business travel,Business,3777,1,3,4,5,5,5,5,5,satisfied
3352,Male,Loyal Customer,57,Business travel,Business,3157,0,5,5,3,3,3,3,3,satisfied
26536,Female,Loyal Customer,54,Business travel,Business,3665,4,3,3,4,4,4,4,3,satisfied
85746,Male,Loyal Customer,38,Business travel,Business,3710,3,3,1,3,3,3,3,2,neutral or dissatisfied
57520,Female,Loyal Customer,42,Business travel,Business,3191,5,4,4,4,4,4,4,4,satisfied
66656,Female,Loyal Customer,45,Business travel,Business,3393,4,3,4,4,4,4,4,4,satisfied
68890,Female,Loyal Customer,38,Business travel,Business,3963,1,2,5,4,4,4,4,4,satisfied
